,Production Budget,Director Twitter following,Top 3,Cast Twitter Following,Avg English Score,Rare English Score,Common English Score
297,0.0,671,42597.0,86314.0,22052.28,100000.0,174.0
298,55000000.0,1967244,143.0,16161915.0,18079.5384615385,100000.0,140.666666666667
299,15000000.0,53123,2207894.0,12348310.0,30058.3846153846,100000.0,1389.0
300,35000000.0,2388864,5255012.0,21733374.0,22022.625,100000.0,113.666666666667
301,20000000.0,659,7692.0,121586.0,12059.5333333333,46481.0,379.666666666667
302,0.0,2309,65323.0,66660.0,18789.1875,91425.3333333333,98.6666666666667
303,0.0,25270,6971613.0,21082185.0,19958.2857142857,100000.0,154.666666666667
304,8000000.0,1003,250632.0,924201.0,25634.9166666667,90004.3333333333,121.666666666667
305,25000000.0,3623,918853.0,2873379.0,19569.3703703704,100000.0,160.0
307,0.0,30134,150749.0,453618.0,23175.354838709703,100000.0,99.3333333333333
308,0.0,3287,116059.0,367839.0,19508.1875,77280.0,146.0
309,50000000.0,16,14029138.0,149451945.0,38665.8666666667,100000.0,120.0
310,40000000.0,405,407283.0,1221915.0,25435.730769230802,100000.0,200.666666666667
311,40000000.0,159814,6443268.0,19331901.0,21123.5714285714,100000.0,68.0
312,0.0,266,288396.0,4503669.0,21962.8,100000.0,100.333333333333
313,160000000.0,836,651692.0,3577482.0,22089.6,100000.0,93.6666666666667
314,0.0,266,7690.0,15514.0,25670.125,88071.3333333333,180.333333333333
315,0.0,19697,199248.0,606480.0,17715.2857142857,72193.0,162.333333333333
316,32500000.0,2179331,1602610.0,3212938.0,39898.75,100000.0,379.666666666667
317,0.0,8796,93604.0,294678.0,16532.2666666667,71495.0,233.333333333333
318,5000000.0,36178,70389571.0,70458625.0,15703.0909090909,85286.0,179.0
319,30000000.0,9263,30960.0,24885354.0,18345.6,74464.6666666667,115.0
320,0.0,1345,10780.0,21674.0,14409.6,66173.0,207.0
321,30000000.0,836,3052111.0,6104644.0,19425.1363636364,100000.0,85.3333333333333
322,0.0,8292,80346.0,300720.0,34468.5,100000.0,322.66666666666697
323,120000000.0,5569,650832.0,1987296.0,32558.1176470588,100000.0,186.333333333333
324,0.0,949,9974.0,78740.0,11700.1,37260.0,228.0
325,37000000.0,16,4677754.0,9388058.0,16855.1875,71810.3333333333,117.666666666667
326,0.0,220,540108.0,541693.0,20139.12,100000.0,154.333333333333
328,40000000.0,2,1341949.0,4031499.0,14980.2307692308,47951.3333333333,197.333333333333
329,0.0,1327,235174.0,721428.0,15120.7,45758.6666666667,260.33333333333303
330,19000000.0,1967244,61852.0,185880.0,36346.117647058796,100000.0,136.666666666667
331,0.0,1587,1064907.0,3196875.0,23427.264705882404,100000.0,30.0
332,40000000.0,24352,9862.0,30216.0,14662.68,79312.6666666667,112.0
333,0.0,58497,1435408.0,61313068.0,17833.0909090909,57191.3333333333,74.0
334,0.0,8064,68157.0,204945.0,21876.9130434783,100000.0,156.666666666667
335,15000000.0,19783,176715.0,1170099.0,13583.75,47806.0,177.0
336,25000000.0,13040,988.0,3679479.0,22158.3333333333,100000.0,65.6666666666667
337,0.0,448,115332.0,375240.0,14344.8695652174,79439.0,69.0
338,68000000.0,445299,1317014.0,5952090.0,23088.0,100000.0,232.666666666667
339,0.0,0,4509998.0,14580999.0,18886.3636363636,100000.0,268.66666666666697
340,61000000.0,18170,3276026.0,51962943.0,26137.4,100000.0,142.0
341,76000000.0,330261,855107.0,4389006.0,20619.35,100000.0,108.666666666667
342,0.0,37018,29140.0,11330.0,18978.4705882353,100000.0,86.0
343,65000000.0,2179331,1183.0,4196985.0,24216.555555555602,100000.0,105.0
344,0.0,29584,3123938.0,9371814.0,37047.3846153846,100000.0,155.666666666667
345,0.0,2,29118.0,87774.0,22364.125,100000.0,103.666666666667
346,0.0,1030,8268.0,17018.0,28164.4666666667,100000.0,149.333333333333
347,28000000.0,23,60430.0,181314.0,27229.0,100000.0,107.333333333333
348,20000000.0,5013,248398.0,1135656.0,18605.3846153846,63459.3333333333,226.0
349,35000000.0,571,3478182.0,4599433.0,12679.545454545501,76310.0,89.0
350,4900000.0,46801,734935.0,890736.0,21088.444444444398,100000.0,203.333333333333
351,0.0,0,93849.0,1107836.0,18120.52,100000.0,92.0
352,18000000.0,671,5443181.0,17827104.0,18972.7222222222,100000.0,218.0
353,13000000.0,257011,15991.0,129978.0,27973.555555555602,100000.0,220.333333333333
354,0.0,42706,966778.0,1974058.0,13237.333333333301,38803.3333333333,212.0
355,0.0,8982,1893.0,595366.0,34647.0,100000.0,629.0
356,0.0,274875,211820.0,1394355.0,13350.333333333301,73350.6666666667,91.0
357,25000000.0,14,16227490.0,18255320.0,29989.625,100000.0,508.333333333333
358,0.0,15065,1802380.0,1802394.0,22138.7727272727,100000.0,212.333333333333
359,42000000.0,71595,14889605.0,48694473.0,15988.4,71779.0,102.666666666667
360,0.0,61417,66602.0,243222.0,16148.1875,70839.6666666667,112.0
361,0.0,4709,11798581.0,35401425.0,21188.0476190476,100000.0,189.333333333333
362,50000000.0,71595,14889605.0,48332169.0,26230.380952381,100000.0,116.0
363,65000000.0,15856,269442.0,63446511.0,30155.0869565217,100000.0,305.66666666666697
364,0.0,72,2327690.0,2528045.0,29007.0,100000.0,111.0
365,200000000.0,31336,811083.0,54988815.0,24639.941176470602,100000.0,116.666666666667
366,75000000.0,232,5427769.0,35164653.0,26074.375,100000.0,376.333333333333
367,0.0,21745,689866.0,690091.0,25758.15,100000.0,141.666666666667
368,0.0,18170,156530.0,731853.0,24106.5217391304,85623.0,143.666666666667
369,82000000.0,700286,7298412.0,14598234.0,20049.4705882353,83352.0,212.666666666667
370,40000000.0,32870,2298483.0,11553330.0,12341.4375,50683.6666666667,74.6666666666667
371,0.0,1483,11649.0,10524192.0,25287.1904761905,100000.0,74.0
372,0.0,15401,37627.0,147405.0,13499.25,71332.0,124.666666666667
373,0.0,15401,44436.0,133308.0,28197.928571428598,100000.0,708.333333333333
374,17000000.0,117724,3830714.0,33568494.0,31704.24,100000.0,89.0
375,0.0,1886,92.0,58628.0,11935.4,76111.3333333333,103.0
376,0.0,952,277178.0,2135534.0,19207.1875,88014.3333333333,116.666666666667
377,35000000.0,18029,343640.0,886070.0,21293.7058823529,100000.0,75.3333333333333
378,25000000.0,13856,3406.0,7122.0,24474.0666666667,100000.0,157.666666666667
379,55000000.0,495,1133555.0,12603753.0,21066.9285714286,100000.0,32.3333333333333
380,40000000.0,522,968.0,12616398.0,18560.28,100000.0,146.333333333333
381,0.0,284,34194.0,6626539.0,18314.8571428571,77018.0,232.333333333333
382,25000000.0,228,2162164.0,4342000.0,20652.555555555602,80127.3333333333,209.333333333333
383,20000000.0,6275,356428.0,1364162.0,13071.2941176471,68649.6666666667,174.666666666667
384,0.0,13856,701.0,44958.0,43828.8333333333,100000.0,446.0
385,0.0,727,80.0,847158.0,13435.4444444444,58599.3333333333,167.333333333333
386,0.0,79953,91822.0,280896.0,10270.875,43386.6666666667,150.666666666667
387,38000000.0,2642,879494.0,7504212.0,11417.1818181818,40918.0,95.0
388,29000000.0,1323,3093125.0,9281256.0,17906.2608695652,100000.0,36.0
389,25000000.0,35,10474.0,56062.0,16903.6666666667,100000.0,109.666666666667
390,0.0,1234,6426.0,14478.0,18381.0,100000.0,164.666666666667
391,0.0,6289,157198.0,40400268.0,22277.2857142857,100000.0,149.333333333333
392,38000000.0,2310,3047930.0,9146304.0,16600.7222222222,77826.0,352.0
393,0.0,372,9949.0,20422.0,19086.28,89399.0,58.6666666666667
394,5000000.0,184509,4535.0,13605.0,21229.5833333333,70933.6666666667,358.333333333333
395,12000000.0,534,739055.0,16716144.0,20710.2105263158,100000.0,731.666666666667
396,0.0,101,329653.0,342633.0,18701.2222222222,54465.6666666667,241.0
397,0.0,39791,143731.0,10288053.0,27452.7291666667,100000.0,63.3333333333333
398,40000000.0,448,66859224.0,202322046.0,15954.121212121201,100000.0,27.6666666666667
399,40000000.0,15856,2659.0,130175410.0,23610.7083333333,100000.0,94.0
400,90000000.0,3778,1784940.0,6214098.0,14119.5,48805.0,140.666666666667
401,0.0,18821,6052.0,786174.0,21638.4285714286,100000.0,110.666666666667
402,0.0,0,506111.0,1520397.0,16477.7083333333,100000.0,76.0
403,0.0,20766,56467.0,10164129.0,27263.9230769231,98201.0,1011.33333333333
404,70000000.0,24172,12122.0,23510370.0,27499.4117647059,100000.0,427.333333333333
405,70000000.0,1,287892.0,912501.0,19245.055555555602,84160.6666666667,96.3333333333333
406,58800000.0,6013,12294.0,206895.0,22139.9333333333,100000.0,149.333333333333
407,5000000.0,4897,156.0,13849024.0,26512.4,100000.0,111.333333333333
408,65000000.0,5648,150387.0,13080207.0,20890.25,100000.0,92.3333333333333
409,38000000.0,2550241,3555784.0,30444387.0,34884.3333333333,100000.0,266.66666666666697
410,0.0,53485,244377.0,1032960.0,20972.3571428571,77892.3333333333,200.666666666667
411,21000000.0,11730,88528.0,1697814.0,21154.5,100000.0,140.0
412,0.0,32544,276647.0,553298.0,28497.7619047619,100000.0,76.6666666666667
413,12000000.0,2765,472662.0,3299516.0,24632.5833333333,89062.6666666667,510.666666666667
414,40000000.0,6222,4246807.0,8789724.0,13111.95,74814.3333333333,137.333333333333
415,30000000.0,972861,3043.0,12673071.0,26070.1,100000.0,42.3333333333333
416,65000000.0,8123,215161.0,655344.0,21700.9230769231,77892.3333333333,344.666666666667
417,70000000.0,836,16983.0,12187482.0,20494.7894736842,100000.0,130.0
418,16000000.0,2054,13489.0,3673926.0,21179.05,100000.0,65.6666666666667
419,17000000.0,4741,435863.0,1509735.0,36271.588235294104,100000.0,167.0
420,0.0,2,57469.0,57469.0,23431.8095238095,100000.0,125.333333333333
421,0.0,22,22486.0,3786136.0,18025.8636363636,83839.3333333333,63.0
422,0.0,4741,1363641.0,21483612.0,22786.2666666667,100000.0,130.0
423,0.0,19403,3255261.0,6512960.0,21584.3703703704,100000.0,54.0
424,15000000.0,51298,10169.0,249408.0,17428.555555555602,49895.3333333333,328.66666666666697
425,32000000.0,40864,8223253.0,26465374.0,32826.777777777796,100000.0,135.333333333333
426,0.0,2546,4029.0,189156.0,14041.04,100000.0,35.3333333333333
427,65000000.0,1019864,1528800.0,1531221.0,23842.5384615385,82686.6666666667,153.666666666667
428,0.0,33114,55501.0,111066.0,26036.6923076923,100000.0,223.333333333333
429,23600000.0,13450,238933.0,895923.0,21101.230769230802,100000.0,131.666666666667
430,22000000.0,261,9521.0,22238.0,33311.8181818182,100000.0,255.0
431,15000000.0,3140,5103592.0,5164153.0,27645.25,100000.0,283.66666666666697
432,120000000.0,412,1828775.0,6265509.0,31815.3888888889,100000.0,158.0
433,6000000.0,230,1089283.0,2178594.0,23853.2173913043,100000.0,199.666666666667
434,250000.0,22,831832.0,2563389.0,25779.344827586207,100000.0,42.3333333333333
435,34000000.0,97535,5522149.0,17713053.0,26333.4545454545,100000.0,546.333333333333
436,0.0,2243,18426.0,52655334.0,28656.8571428571,100000.0,504.666666666667
437,75000000.0,22685,1166.0,1202058.0,23791.6875,100000.0,251.666666666667
438,29000000.0,477,864623.0,6215520.0,15383.3888888889,74511.3333333333,93.3333333333333
439,0.0,477,455586.0,2684883.0,29156.7894736842,100000.0,135.0
440,53000000.0,2337,27061.0,250167.0,18325.2916666667,94128.0,91.0
441,35000000.0,1356,4042499.0,9212906.0,19258.7,80495.0,215.666666666667
442,0.0,14,224629.0,687771.0,16620.5625,76523.3333333333,98.3333333333333
443,0.0,402013,779688.0,3535530.0,14403.9473684211,79152.6666666667,23.6666666666667
444,30000000.0,495,188496.0,600516.0,9286.809523809521,46062.3333333333,148.0
445,0.0,53485,70982.0,259366.0,10269.875,42500.6666666667,68.6666666666667
446,40000000.0,5648,160205.0,48395322.0,15663.041666666699,100000.0,165.666666666667
447,60000000.0,71595,3732635.0,35204568.0,28642.1428571429,100000.0,421.0
448,55000000.0,592,24106.0,97089.0,33554.28,100000.0,39.6666666666667
449,15000000.0,12316,2926579.0,6790860.0,31906.4761904762,100000.0,73.0
450,40000000.0,3830,31003.0,8434788.0,18616.64,100000.0,116.333333333333
451,0.0,3830,43218.0,86794.0,18907.6666666667,44505.3333333333,876.0
452,80000000.0,42,8019491.0,10795497.0,27061.2222222222,100000.0,98.3333333333333
453,0.0,1045,52796.0,3942444.0,18599.0454545455,100000.0,57.6666666666667
454,65663276.0,5372,1369110.0,3230661.0,19216.875,100000.0,46.6666666666667
455,0.0,24010,1831867.0,15743584.0,19975.1666666667,70604.3333333333,127.666666666667
456,7000000.0,21917,9981.0,16316722.0,19794.5714285714,82258.3333333333,109.333333333333
457,74000000.0,76,30166.0,1644753.0,28724.7222222222,100000.0,459.666666666667
458,0.0,37,29009.0,29381.0,18754.6086956522,100000.0,98.6666666666667
459,0.0,53123,1872.0,38799.0,16960.48,100000.0,56.3333333333333
460,69000000.0,16,13871143.0,59004435.0,21364.058823529398,89655.3333333333,222.333333333333
461,26000000.0,4094,70606.0,341526.0,15807.1428571429,63641.6666666667,67.6666666666667
462,0.0,2054,16986.0,53163.0,21030.0625,100000.0,99.0
463,31000000.0,319684,2602231.0,5212846.0,30639.764705882404,100000.0,172.333333333333
464,25000000.0,3830,119753.0,241354.0,16187.8888888889,74974.6666666667,247.333333333333
465,29000000.0,2277087,1831801.0,24072048.0,18298.9545454545,94679.3333333333,76.6666666666667
466,0.0,35766,6082.0,18516.0,16664.8461538462,64260.3333333333,433.333333333333
467,0.0,159,9520479.0,28565007.0,17740.1071428571,100000.0,95.3333333333333
468,0.0,2085,372546.0,1120353.0,30804.6666666667,100000.0,225.666666666667
469,0.0,8849,879874.0,1859700.0,23489.230769230802,100000.0,112.0
470,0.0,24585,38447.0,242706.0,35474.1578947368,100000.0,306.66666666666697
471,0.0,7937,22162.0,87341.0,18867.8461538462,71961.0,71.3333333333333
472,30000000.0,24585,66842.0,270090.0,21798.3333333333,100000.0,303.0
473,0.0,334087,682.0,686.0,24967.6923076923,86914.0,112.0
474,28000000.0,5,2348.0,96573.0,20634.1428571429,87205.6666666667,253.666666666667
475,60000000.0,2,512242.0,3679782.0,24645.125,100000.0,165.333333333333
476,0.0,113917,5740.0,40087269.0,31939.6363636364,100000.0,393.0
477,0.0,0,131576.0,399102.0,31118.9583333333,100000.0,106.666666666667
478,10000000.0,517,2281925.0,6845787.0,15337.0476190476,78586.3333333333,336.66666666666697
479,0.0,670076,88174.0,50744720.0,19527.96,100000.0,64.3333333333333
480,0.0,116,3628455.0,10885836.0,16188.5,71828.3333333333,132.666666666667
481,0.0,8233,112103.0,895410.0,19959.5909090909,100000.0,62.0
482,34000000.0,11391,210195.0,1172306.0,20309.3571428571,91315.0,70.6666666666667
483,0.0,8,1372783.0,12416188.0,20593.5,79554.0,255.666666666667
484,28000000.0,6820,3.0,64577973.0,28043.590909090897,100000.0,153.666666666667
485,0.0,1758,70355.0,70441.0,18955.1,100000.0,122.0
486,0.0,5647,1132.0,28690.0,15240.9130434783,100000.0,47.3333333333333
487,60000000.0,3770,1826506.0,5487657.0,18872.4666666667,72216.0,95.6666666666667
488,1000000.0,659,186.0,6086814.0,24611.3571428571,100000.0,57.0
489,0.0,513,7833527.0,8716902.0,33300.6333333333,100000.0,38.0
490,50000000.0,1716,532664.0,1664196.0,14130.7647058824,71125.3333333333,119.333333333333
491,50000000.0,158,583065.0,3686036.0,25407.1904761905,100000.0,139.666666666667
492,0.0,788781,341095.0,6604710.0,15759.5333333333,68714.3333333333,85.6666666666667
493,30000000.0,10,85505.0,7965344.0,29303.421052631602,100000.0,129.666666666667
494,0.0,4897,36197.0,184354.0,12164.12,73445.6666666667,40.6666666666667
495,33000000.0,2388,26879.0,750357.0,15405.1818181818,49196.3333333333,251.333333333333
496,60000000.0,19783,1851364.0,6021495.0,18095.8421052632,93671.6666666667,64.0
497,0.0,854,159759.0,159762.0,14102.666666666699,100000.0,31.0
498,40000000.0,534,3750.0,45158715.0,19490.0625,86258.6666666667,151.333333333333
499,40000000.0,4319,8829923.0,93910398.0,20399.2777777778,84280.0,191.0
500,80000000.0,42,2418.0,6177378.0,24356.4761904762,100000.0,195.666666666667
501,35000000.0,3140,5556.0,38512402.0,13598.2941176471,71904.6666666667,84.0
502,37000000.0,2971762,6741.0,24427509.0,16077.7391304348,100000.0,46.0
503,10000000.0,4090,1979971.0,5948586.0,19382.28,100000.0,58.3333333333333
504,0.0,1287,16796.0,50618.0,27509.5,100000.0,514.333333333333
505,0.0,343,2583.0,8637.0,14634.1851851852,100000.0,14.0
506,58000000.0,878,325113.0,2389932.0,29441.6818181818,100000.0,163.666666666667
507,0.0,886,54644.0,221248.0,30064.25,76005.0,938.333333333333
508,30000000.0,90412,298705.0,953643.0,16690.5882352941,80727.6666666667,189.666666666667
509,40000000.0,2032,500112.0,1505823.0,33042.2608695652,100000.0,71.0
510,44500000.0,2971762,262.0,15556671.0,22010.96,100000.0,615.666666666667
511,23000000.0,33179,486307.0,43533843.0,29217.470588235297,100000.0,185.666666666667
512,2000000.0,33179,18581.0,37172.0,18946.8333333333,100000.0,511.333333333333
513,80000000.0,29,6215389.0,12431980.0,22030.75,100000.0,62.3333333333333
515,0.0,13,647.0,79108.0,19656.9130434783,100000.0,142.0
516,25000000.0,40,85119778.0,256573716.0,17689.7083333333,100000.0,77.3333333333333
517,0.0,532,3926545.0,11791374.0,14068.176470588201,66151.0,126.0
518,0.0,10713,195910.0,391822.0,17159.8,100000.0,94.3333333333333
519,73000000.0,15551,313.0,1701033.0,28128.5833333333,100000.0,132.333333333333
520,16000000.0,13040,8910.0,1536588.0,14507.0,70548.6666666667,99.3333333333333
521,0.0,266276,7994331.0,23983323.0,22058.6111111111,100000.0,281.66666666666697
522,28000000.0,1527,1242936.0,9752679.0,18700.8333333333,87711.3333333333,229.666666666667
523,0.0,2275,315.0,19419.0,18683.0769230769,100000.0,94.6666666666667
524,25000000.0,97918,78989.0,1213926.0,14652.6428571429,62428.3333333333,95.0
525,13300000.0,383,84495.0,372786.0,21446.7777777778,100000.0,85.6666666666667
526,50000000.0,5870,972330.0,2965416.0,21417.25,100000.0,174.333333333333
527,50000000.0,23,37522.0,15840027.0,11276.84,73926.6666666667,18.6666666666667
528,61000000.0,97535,178960.0,17103327.0,22501.764705882404,100000.0,117.0
529,0.0,1944,965105.0,1985300.0,20192.9166666667,72681.6666666667,102.666666666667
530,4000000.0,8,185667.0,1230423.0,24357.6153846154,88244.3333333333,196.0
531,0.0,1377,801362.0,4229271.0,12241.136363636399,70596.0,200.0
532,0.0,1377,4443551.0,13353174.0,17077.84,100000.0,31.6666666666667
533,0.0,158,718690.0,2179320.0,28620.7727272727,100000.0,90.6666666666667
534,45000000.0,159814,1399.0,3798099.0,22395.0833333333,66718.0,1408.33333333333
535,7500000.0,57575,7422.0,40565070.0,25580.7333333333,100000.0,138.0
536,6000000.0,2277087,642424.0,1761952.0,17430.0,74370.6666666667,317.33333333333303
537,0.0,719,402865.0,808200.0,16791.44,100000.0,251.666666666667
538,61000000.0,495,1302336.0,15854382.0,17930.5,100000.0,119.0
539,48000000.0,184509,6261981.0,21136600.0,15620.7333333333,69252.3333333333,267.33333333333303
540,0.0,465,4992.0,406113.0,17779.9166666667,61386.6666666667,184.333333333333
541,14800000.0,78970,780944.0,18592953.0,19362.7272727273,100000.0,83.3333333333333
542,8000000.0,1028,3197888.0,9620172.0,23915.8571428571,100000.0,108.666666666667
543,49000000.0,90412,5126.0,42147828.0,19900.9166666667,100000.0,27.3333333333333
544,0.0,1677,128998.0,546750.0,21252.2962962963,100000.0,115.666666666667
545,0.0,127369,24622.0,209346.0,22537.1923076923,100000.0,273.66666666666697
546,25000000.0,20917,713774.0,2256594.0,14725.666666666699,41549.0,340.0
547,0.0,6,82971.0,331884.0,24021.8,100000.0,226.333333333333
548,35000000.0,1967244,13406.0,3695085.0,22185.0,44209.6666666667,4406.0
549,4000000.0,640018,62864.0,214734.0,18950.75,44611.6666666667,836.666666666667
550,0.0,34,20157.0,60693.0,24876.5,100000.0,453.333333333333
551,5000000.0,274875,62932.0,134028.0,15942.277777777801,79535.6666666667,115.0
552,35000000.0,20917,67.0,8224194.0,24366.0,100000.0,29.3333333333333
553,9900000.0,52,544047.0,1094252.0,19113.4736842105,100000.0,277.66666666666697
554,7216312.0,15318,256291.0,1377741.0,17014.875,100000.0,60.3333333333333
555,40000000.0,1525556,7029658.0,21705915.0,16781.388888888898,75740.3333333333,215.333333333333
556,0.0,1981,240278.0,482546.0,21450.4117647059,89062.6666666667,98.0
557,66000000.0,166,575.0,8617254.0,16397.96,100000.0,175.0
558,60000000.0,98456,4498.0,20233962.0,14322.933333333302,56910.0,156.333333333333
560,0.0,1367768,1373471.0,2746942.0,18123.0,100000.0,220.333333333333
561,45000000.0,142,616845.0,4205056.0,19474.4666666667,82633.6666666667,130.333333333333
562,27000000.0,8144,41641.0,409416.0,15509.416666666699,100000.0,49.0
563,245000000.0,84,7044.0,53061.0,30235.4545454545,100000.0,712.0
564,30000000.0,2771,1574581.0,4214530.0,13606.6470588235,70868.3333333333,58.6666666666667
566,0.0,11895,6936.0,1594116.0,21095.0666666667,100000.0,114.666666666667
567,0.0,600203,692819.0,2650724.0,18738.6086956522,100000.0,78.3333333333333
568,0.0,42,691.0,3172665.0,31277.555555555602,79457.6666666667,1147.3333333333298
569,0.0,68415,8093.0,8100.0,25347.823529411802,100000.0,105.333333333333
570,52000000.0,46892,7979.0,3832692.0,39616.375,100000.0,226.333333333333
571,0.0,11895,11375.0,117762.0,22815.44,100000.0,78.6666666666667
572,0.0,2016,9234.0,37935.0,14198.708333333301,100000.0,36.0
573,0.0,3,58442022.0,175414761.0,29692.444444444398,100000.0,207.666666666667
574,4000000.0,327,45371191.0,91199890.0,14993.8421052632,79706.0,139.666666666667
575,5000000.0,27847,30507.0,3853356.0,23395.9047619048,100000.0,132.666666666667
576,70000000.0,2376482,490597.0,1906788.0,18547.5,100000.0,67.6666666666667
577,0.0,154642,1110300.0,8086788.0,30122.375,100000.0,161.666666666667
578,80000000.0,2917592,229112.0,10556313.0,18396.0,53545.6666666667,1068.6666666666702
579,17000000.0,24350,58470.0,197800.0,15922.7058823529,73378.6666666667,292.0
580,3000000.0,113885,7584.0,17832.0,30184.8260869565,100000.0,164.333333333333
581,7500000.0,166838,1479004.0,6688520.0,23555.5,89017.6666666667,338.66666666666697
582,0.0,390,376.0,31980564.0,17048.111111111102,80201.0,160.0
583,27000000.0,2374,24450.0,165108.0,13210.066666666698,53128.3333333333,574.666666666667
584,40000000.0,1744,2950169.0,7260068.0,24796.56,100000.0,69.6666666666667
585,35000000.0,2793,488965.0,1277122.0,28512.0,100000.0,346.666666666667
586,8000000.0,32,250926.0,12123518.0,20380.3333333333,79212.6666666667,118.333333333333
587,6000000.0,546,550337.0,3355290.0,30831.72,100000.0,40.0
588,0.0,1260,567.0,939645.0,17561.4117647059,76366.0,476.666666666667
589,170000000.0,211,284428.0,6182277.0,12260.9047619048,71475.0,47.0
590,0.0,1838,2035.0,8155332.0,27490.6875,100000.0,472.666666666667
591,0.0,41,1974809.0,1977401.0,25329.8333333333,47069.0,3590.666666666669
592,40000000.0,7,3518201.0,8408636.0,15271.529411764699,73178.3333333333,356.666666666667
593,40000000.0,5561,5962132.0,19944747.0,16074.3888888889,77710.6666666667,212.0
594,50000000.0,750,27480.0,14339967.0,22471.2380952381,100000.0,68.0
595,65000000.0,60828,314167.0,951051.0,36229.84,100000.0,143.666666666667
596,75000000.0,2016,60.0,473286.0,19931.9473684211,84337.6666666667,342.66666666666697
597,0.0,3140,45798.0,40077648.0,24266.7333333333,100000.0,350.0
598,13000000.0,34769,35927.0,107922.0,18254.8571428571,76520.6666666667,132.666666666667
599,0.0,1560,10515.0,82278.0,23760.0,68367.3333333333,488.333333333333
600,12600000.0,3,1317.0,53040.0,24840.8461538462,100000.0,190.0
601,20000000.0,14640,3060973.0,23681898.0,18606.875,100000.0,97.6666666666667
602,20000000.0,97918,119794.0,9498474.0,24368.4545454545,75153.3333333333,417.333333333333
603,20000000.0,6820,138489.0,901992.0,13396.777777777801,52910.6666666667,75.3333333333333
604,0.0,232,256233.0,9329457.0,19010.5454545455,64706.0,262.33333333333303
605,0.0,349036,8854013.0,26563398.0,23989.1428571429,100000.0,166.333333333333
606,60000000.0,13450,28055.0,6869610.0,27481.3928571429,100000.0,119.333333333333
607,0.0,144,51380.0,8420283.0,33384.6428571429,100000.0,449.666666666667
